user_id,first_event_article_id,last_event_article_id,first_event_wiki_id,last_event_wiki_id,is_same_article,is_same_wiki
3072e2c6c3a0fc8b294a517bf9409c80,23110,23142,310,310,false,true
30773b5982f743f33f6348cf8f59181b,2368,39964,613320,613320,false,true
307f4555b875becdef79ba9fa28c1667,1251,1251,455458,455458,true,true
307fb6c9da47352351b03a9c9fdd4315,202,859,2335454,2335454,false,true
3080a0883081974e4103f360e356449c,291028,231213,1081,1081,false,true
30879ab9d1a185a5e4ced6253b6f0d4f,3915,"",613320,613320,false,true
30927ee08aef8d6b4659b09c428be385,11212,2467,13440,13440,false,true
309378a64823241ca35dce3f0209f9d6,"",4204,42655,20780,false,false
3095ca50be8388281d9ea166ee482fdb,9096,9292,1113133,1113133,false,true
30990bd859a6bbae7a60a6931d45acba,46702,46702,351,351,true,true
309e3f2ee7bfbcb77c51362b24fe77f8,387,387,1534964,1534964,true,true
30a0d15522652263321f6688836db344,144,883,1783639,1783639,false,true
30a10071ac749abbdf701d31b60f2154,397990,397990,147,147,true,true
30a1201a83ad080cd1a6b7eb20d1879d,4910,7418,1123773,1123773,false,true
30a27742b2694b30172691f47a9aa595,10269,10269,608783,608783,true,true
30a7170ef74f0412ca0990a4c5641ff3,4987,4944,329214,329214,false,true
30a9ddb059613ec27018fb88991d5c0b,7315,64803,3469,3469,false,true
30ab8bd563bee65619d7d10a0f0594fe,2069,39323,338386,338386,false,true
30ac5fe11f1b0430c75b522473387575,12698,86586,147,147,false,true
30ada8bf214815c2e30c09771af192cd,1982,421080,13346,13346,false,true
30b0c36ff24e4e132e57b4f4a2305d8c,480537,623452,147,147,false,true
30b168063a468ea63629a9e0d4912195,514,298,199212,199212,false,true
30b618d418a6527580f48e8caec52153,169820,169820,848200,848200,true,true
30b65bd4fd0e8da271407ceeb5dfb79c,1804,72132,1139,1139,false,true
30c7a4b1fe68e2a4a8391546218965e4,14043,14043,2025468,2025468,true,true
30c9b512a2a6df8ecd07385460a6f357,10671,10671,601762,601762,true,true
30caf98a3d4c9990ce751a8836033767,478661,478661,3035,3035,true,true
30cb647b8d13e4778a0b76b20821c615,126,110,1666295,1666295,false,true
30d7140b2f0a7a8f2e6fae6e8d4baf84,2136,2136,884665,884665,true,true
30d990cac242e94c2c6fe6f47aced3bc,1021,0,"","",false,false
30dbc02c8f31322896e5150ae2f46a1a,2394,40154,665,665,false,true
30e0b482920ebfd15dd1b28322b113ee,12262,9503,3443,3443,false,true
30e5132964d6a923cb7353085e97e902,114,114,1534594,1534594,true,true
30e76c7332d923638e7053778d14ab76,2264,2027,374,177996,false,false
30ee10b2c52087e5a39bdea0a500bd14,2353,2353,6276,6276,true,true
30f8144c1250fb41e4578872510e14bf,2168,2168,909638,909638,true,true
3101ae2080e3887c3bd1b86c73ffc71f,124,124,2077785,2077785,true,true
3101e02acef65608c48c09c572b911f1,31436,31436,6444,6444,true,true
310273ffea76906fba2ec6f931177d12,631,631,1534598,1534598,true,true
3102d91ef1ae479a9e2bb0bf13b45526,312115,312702,147,147,false,true
310378020a5cd09d8759ff2483f34a42,26056,10409,3443,3443,false,true
3104ccef75928a45f038003d00f80d62,8901,8901,544777,544777,true,true
3104df32d002e838696774a7b6c400d5,39386,39386,835,835,true,true
3105133f955834d9eedb83ff38bcabd2,"","",1619358,1619358,false,true
310c32653076ee0343eddf4d1b6f2294,5159,5159,2180,2180,true,true
310c6a98042fcb10cfb91d85266d72cc,248,85,1736232,1736232,false,true
310cbde991aa2dc25bcea9a548bbc8d4,2164,2086,443070,443070,false,true
310cebe9dd94bd32b9302ae6320546aa,253,733,1756120,1746129,false,false
310d36fbd82721a37e672df58570fa55,1,143776,2294461,2294461,false,true
311439331ffa3adb3c596f2fd0118d6f,215685,93843,1706,1706,false,true
31152a623e52aa1ddb324dcd08517f0a,30357,35080,4014,4014,false,true
311be800afa0a0368ae0780ea6d48ddf,4166,107517,673,673,false,true
311cdbd403eedb9dc99188e47dcbbb71,2476,6808,147,147,false,true
311d113b658afef63b6a750cc610f0bb,2061,2222,43757,43757,false,true
3122f43545bbfd0e9dde60b870cca169,2122,3940,2294082,2294082,false,true
3123fb37cbb1262e546e9a78ae484d51,1944,1917,4382,4382,false,true
312674c06630f84635dad3af16bfa1dd,8591,9606,2293942,2293942,false,true
3127e15108a31bd87044d9840feb9b25,5737,5737,583,583,true,true
3129202bc21c4c6db687b337179ca7f7,16392,16392,530,530,true,true
312995382938e33ee5e74848e890e33b,31555,8790,2293951,2293951,false,true
312dc3b491c55a55b6472f1ef9e14eb7,533,533,1096193,1096193,true,true
3133ef1702cee1fab8879e038653e5c5,62496,62496,5813,5813,true,true
3134c68a5765f50c9b1b4c764e79d110,837,841,1516778,1516778,false,true
31357a31613cfea5801dd9ec04598660,66734,67201,1269658,1269658,false,true
313d8bb50c0cfcd29f6277676858897e,9659,37373,1564796,1564796,false,true
314140ffbd2efdecde05e4290c498746,326999,323603,2569,2569,false,true
314152777b10a4315d1d1f61a53ced1a,5655,2120,813333,813333,false,true
3144283bf4fd022d2fd489eff92e5bcd,4869,2039,98388,98388,false,true
31447a191e6ac28e8786660646caac65,2584421,2584421,1030786,1030786,true,true
314579d392e69af9db131cf6c117f3c8,4291,10998,175944,175944,false,true
3145b212b9a082cac3a5632a18b84317,50701,50701,1706,1706,true,true
3149960ba3b330966495e51264395edf,1461,0,18751,2182188,false,false
3149994f99ed38fe3d70fb96f31f4954,149905,149905,530,530,true,true
314b416bce9a7f22617d84adaee6d8a6,"","",571430,590952,false,false
314eca5b0c36a38d9d9b29ec533896a5,702,1249,9768,9768,false,true
3151e0384cc6eddee6d2723a48a41b82,2090,2090,334678,334678,true,true
3156bc5e2a1fa296093262b700c49775,8298,2037,849511,38969,false,false
316156091ba2c5e046d528a1dfad740a,635712,689939,14316,14316,false,true
3161969b64ce868ee303404cd8ba4d5c,1621,1558,1081,1081,false,true
3163f57b8c52a3a55183db0cf25e669d,2538,3917,120684,120684,false,true
31707a3ab47a7aae55f4aa71488c300d,35456,35456,1081,1081,true,true
31709d06cef2ab74e6c0b82e67253db9,2913,5153,7176,7176,false,true
3171a685a5859969cb81c13583e52474,4299,1963,6092,6092,false,true
3179781aa366cab0100f321bff8a76b6,785,7,2262905,2262905,false,true
317c11d41eed133eaa50d776bd1e9705,296085,296085,48473,48473,true,true
317f9545049885f54bbf73945b0d8321,3643,45448,175275,175275,false,true
3181a80c46a82f95b48939485edd6d75,26052,76379,3491,3491,false,true
31834963d8476cbcc3dfc60a93ade93b,2091,2091,130814,130814,true,true
31860159cfa37ac2d5eff090607632e8,1694,1878,694,694,false,true
31878bebab6dc148d4833cff322e0165,"","",338386,338386,false,true
318a38c246100c8532638cdf122f7ce3,2026,2165,118674,118674,false,true
318af6225f4ab4a55c77e5098181de17,4397,3060,2178239,2178239,false,true
318dcfda369bfaa6956b8b285cf440fb,26720,256582,2860,2860,false,true
31948b9bbd8d0cd143da98671194a191,"",55920,6527,6527,false,true
3195d75355a7b9e85a05d421865d9ce1,801,801,2025468,2025468,true,true
3197ac66d6b8f464ac49619a7d370b8b,107,53187,2138060,1594792,false,false
319aa3148d5c536233949ca7556d8a9d,569197,562975,304,304,false,true
319e9093f407b58a4af14ac663be8088,12066,2130,740935,740935,false,true
319f083a7dfb4e15ce20c5d4fe66c2e9,346,5229,1293400,1293400,false,true
31a0406f87daa183f4ee92a56b78dc8b,1962,2624,10445,8247,false,false
31a1693e10f9c015d11b935a6b2d360f,3362,3124,37970,37970,false,true
31a1cb36e4c40d0273cc896eb14d439f,472311,472293,174,174,false,true
31ab9f21c865a067e2bf2fc03d21e9d6,31,31,4798,4798,true,true
31ae8b6bec79c3bf645367e99a4c842f,3377,3377,997342,997342,true,true
31b0bbff09de6e79a75983dbc4229f4b,1268,933,808994,808994,false,true
31b483a6421eff01d48a2f6233700e18,2093,2071,891761,891761,false,true
31b84448ed10e1b53870c2d9414293cb,1461,218789,690357,31618,false,false
31bd15bd4bc321c191949b1f7c317040,598,598,947318,947318,true,true
31bd1ead7715b58a69fd2237fd48d947,"","",265480,265480,false,true
31bda434ac796eff21135ce0498cab7d,4324,3221,678343,678343,false,true
31be2b44f8db120b4468e9d9b901ca3e,5799,12182,594611,594611,false,true
31be6b388b52c3448bb0b755b3fe4cd1,194695,3794,2860,1688689,false,false
31ca5c5431eb7c1c24e4a1712fea65c0,508,472,645389,645389,false,true
31cc9001adc91009e766976f6c56a038,17732,9773,1542633,1542633,false,true
31d266bdc64bcdea66ce6d5ab4059452,1181,58928,1357037,1079837,false,false
31d43081a1736069b8378dbbeb34ac9b,434001,2501,22439,22439,false,true
31d7a3f13b144e00116ab7c72fae791e,2051,2169,187071,187071,false,true
31dc9f0d4a8824f10e64845048b7cec0,457703,671523,147,147,false,true
31dcfb4d1a112018341098c349ed0458,6508,6508,18733,18733,true,true
31df9f268c411d24a8b307408edd7722,31,3707,10431,10431,false,true
31e2bf9af91d6a4ab00e05083d5a2658,1922571,1922571,1867592,1867592,true,true
31e4e0e0904bfd7d2f0c4a1e53531114,155726,170201,277,277,false,true
31e5ecb0bef1c15c268ab0b12e861c3c,300,300,1432063,1432063,true,true
31e6a9aec1516a7330400c46fd5b041f,4090,2009,7066,7066,false,true
31eae53d9854bc0f2a018fec77e3bff7,154666,186138,12606,12606,false,true
31f2b08f60bac8ab22638ad40c4324fd,1401350,18961,2860,2860,false,true
31f2ed37cc1a17a9a9c8efb8db8b3d63,104748,109657,3035,3035,false,true
31f965fb8ff952fb6b27516da78c1e08,"","",1619358,1619358,false,true
320058b3a1d66a3b9e7cac8945ffc8e8,3636,4733,9577,9577,false,true
32063d8c1d0c02426d2ac1802552218b,1166,63318,1354299,634723,false,false
3207af9b5a28314659c7945d08fe88a5,295,13,2250395,2250395,false,true
320b8e917567946862bd0eb27f56b8b8,2129,2958,6436,6436,false,true
320e6227a522dc6d5788ebbf65e04992,2098,4429,59955,59955,false,true
3215c28bdb08e6040e692493049a6149,711208,683461,2233,2233,false,true
3218f83fb395ee848c4eafde98720795,18663,14468,312,312,false,true
322055e8864b765338f8f49bddee2107,13450,976955,2520,1706,false,false
3222f52df23466b56f4237c580b4fe97,236,5382,34159,34159,false,true
322937907515324c74caf5bc7c5fa27f,186,171,2395902,2395902,false,true
3232c81dd44c1ca5240b59c383d6e403,206641,2102,618630,618630,false,true
32354e3d0074f879c376b4fa5b8ed6af,"","",2381124,2381124,false,true
3236651083b61c19ef615d54db522677,40588,41532,5813,5813,false,true
32384e2a5893a562e33d75a98f465437,2209,30721,101230,101230,false,true
323afddf127116136a545da2f2538f83,2074,2074,729761,729761,true,true
323f2086d392aa420c64da357ab0b828,83178,83178,4541,4541,true,true
3243b9c2fed9755deb11084ee0d249bf,12894,54681,4541,4541,false,true
32460494a3dd7305aee4b23bd40f7098,2089,2090,709057,709057,false,true
32491b5f6ca29cadb9bf70dccd79bb9f,5691,5691,13367,13367,true,true
324e7274503bf3fc37e563ceec69522b,983,983,9751,9751,true,true
324ff892f16edc9f1bc07cccd1ba5e16,358,358,660621,660621,true,true
325013fb9c6055279ce7c65f28591e34,5666,5666,250551,250551,true,true
325611677588fb2a27e92f93cf5311ad,107573,34989,11798,11798,false,true
325961785cab976b800c01b4e6173e1a,2074,2076,750919,750919,false,true
325c0dc57b90324c9afe9f0cdf259fd9,23138,0,1057,1057,false,true
3263e6e1a19b4ab96e24dbdbb18bbcae,66897,66897,1249,1249,true,true
3265b7dffbcbd4f79069d5f3895d095c,108651,68268,691,691,false,true
326a1ba38f61e86c17e50bf04b8a5b4a,4265,270,1486043,1486043,false,true
326a655df3690e7c0acdc0774c74604d,208337,208040,13346,13346,false,true
326c4ce52d145b0b963ca5d75e19da16,715,715,1785442,1785442,true,true
326d2a6c120d59986f1c6ed8c3f0479f,65322,213902,1706,1706,false,true
3270a5249582cd1e85ea668319dae0f2,258903,258903,10540,10540,true,true
3271bc855955685eaa6bedbd95231853,52743,52743,1706,1706,true,true
3278df91de908bcb00dcf36e28d0dd35,176383,11068,1619358,1619358,false,true
327c3cc119ec11a26113e1e3714a0fcf,88737,436983,14316,14316,false,true
327e97b08369e333ad92cc8b67641796,683,683,1394805,1394805,true,true
327f5833cfa3a0efdfb58447f39f0a01,791,791,1736232,1736232,true,true
327ff8d94d57b660e417c7cd10f4c287,1712,1712,2129399,2129399,true,true
32897260bd1dcdd0d3cd942e57320ae9,520,457,1705,1705,false,true
328c327b0656505c82e15826ce032f52,54601,54601,374,374,true,true
3299ae74b9ec86def0e977fe4a3bb403,2092,3915,739,739,false,true
329cf2b1390f59b9f63810260ddecd11,1216195,1253752,374,374,false,true
329fc0e6977d4015a4d61aaed5add4dd,82818,82818,42655,42655,true,true
32a2cd17654faa66fb75b6d46423f234,2192,2192,1206155,1206155,true,true
32a35664847aafcf591417329441934d,2027,2027,210569,210569,true,true
32a8978b3b0d77e445176022aaf0c974,-1,129763,2294030,2294030,false,true
32a8d0c74dbd50f80ff1c61371363be9,2558,1461,305850,305850,false,true
32aba8a7b42532f110d09ca8ceae77f1,2557,2478,1029441,1029441,false,true
32addc7091364be31eb8a69b0a39882c,"",2116,12244,12244,false,true
32adde8265892534e43979924b06f040,2371,9241,8852,8852,false,true
32af0de6bf7cc738a11e8bc36957e044,2707,3118,1230965,1230965,false,true
32afcec6dd12db6388ff2d74b0f5518f,315,315,"","",false,false
32b0d0559308143f2373df4dda27de5a,2109,2109,66452,66452,true,true
32b25edf076a4935c7d9a30846ef7c2c,2278,5514,338386,338386,false,true
32b3f423f29394ba741462ecfa79e803,1579,1579,1665589,1665589,true,true
32b5565d6dae9d2ba92290aa62f111eb,2089,3760,547756,547756,false,true
32b7425b95bc961ee649a5a33cda4127,8636,2088,710900,710900,false,true
32b846155467a34c9f0fcf90d911a222,2153,2153,1020515,1020515,true,true
32c9f1e1c363072a794306f94af3c249,"",91,590952,1967937,false,false
32ca67a6aaa03703238135692a607982,12137,12137,294811,294811,true,true
32cafd0b886fd2a1492f6bb649d7f8af,890,890,831,831,true,true
32d5c78289ab3021b96ec9c960ea7319,72482,72482,38969,38969,true,true
32d8a0f6560a2430fe96d5f288cb9c72,960398,109127,374,374,false,true
32e049ca14a2d9e54fd86865bb71fbee,4,139,2120706,2120706,false,true
32e1bd587ad0b1795614423a13a143e9,3016,2615,845227,845227,false,true
32e5f286900569dc310623ae32ac73b2,2273,6451,1011875,1011875,false,true
32eab48395df3519ae37bedd50c1b6b8,25427,214,600872,600872,false,true
32ec7e627ce7ea1a9805e9950a6273b6,98256,98256,1538712,1538712,true,true
32ed47126fcd56ad907a5c32ddc34df5,4111,4111,1271922,1271922,true,true
32f0f106e986785c3cc115d9c16e6213,703135,563535,1254589,1254589,false,true
32f8c88db9e1a2e65cda1240cdb18b12,243,243,2077785,2077785,true,true
32fe17e56726838ea9ad354b12b37b68,557,1820,1836623,1836623,false,true
32ff5763a3ac9554f1cb663716c88a43,8467,8467,997342,997342,true,true
3302980553db8b5f5a1269bd4af1fcf0,197920,2024,374,173511,false,false
3302b322c6932d519d45b66f5c0a73a1,205,205,1736232,1736232,true,true
3303283d98cc6eafffc40f8518c1b622,10922,8119,2294772,2294772,false,true
33052e966d77f9660ea8e07c6af8ac48,77597,752294,31618,31618,false,true
3305e44ed27e25593fc1af9a60e019c6,3,3,1738561,1738561,true,true
33095cedb597ac7dd6546b9a4cfbcc82,4000,4000,1766,1766,true,true
331a0fd525b6a63a3473c2629c8c191d,65232,"",2575,852121,false,false
331a6292c4a79c70764657548898632e,2170,2106,818541,818541,false,true
331a7e4ed07a961d3caced8d37adbdbf,39298,44244,338386,338386,false,true
331bcbae271ae51b67c94ffff3520f9a,"","",1547755,1547755,false,true
3326a84306f4421e7debf5ac7ef5afc2,8613,123333,105,105,false,true
332bda0b624910671a8404966ac53b42,89,6165,1746940,1746940,false,true
333168448743c80c97c4f38424854222,"","",528,528,false,true
33316d54dd5a145b2bea3b3c8d9e8e72,38955,38955,975671,975671,true,true
33363779940f82debfa8e92014a77b9a,518,518,1598990,1598990,true,true
33365aa48f413ac2d8d9dac9777dcb6a,3606,699,12998,1980243,false,false
333bcf01662ed797259ee6a3c31f72d3,335283,531493,147,147,false,true
333cb1f7db70d1df9be7bd821a86e2de,191,191,2361783,2361783,true,true
333d70b91603721ad699111fc15d64f1,1036,1036,2233,2233,true,true
333fc6ab14a6accfe6221e03cd04a34e,4854,9174,11424,11424,false,true
334b8881bd63787044dc0e008cfe4d85,453,665,2100994,2100994,false,true
3357dff43d3cf42db811495fddacd215,12394,39298,338386,338386,false,true
335de7e5403159cf584ebfd11c56bf14,147170,147170,10150,10150,true,true
3361b27142b002fda392c512aeb1d316,223,55294,1529602,559,false,false
3363248d240c7e99d2db2929d71b3710,8467,8467,249580,249580,true,true
336a3f27320f237bc035bb5cdaa4e42b,20616,4484,2857,2857,false,true
336a77418d822c64795dc0e192cfa0ef,862985,862985,374,374,true,true
336e8888ed3c88ee107e7ab1d94e93f3,2869,1792,297886,4531,false,false
336fa65aa5539fd396fb8f2b5b334c90,22064,28220,1235199,1235199,false,true
3371a04f096ff3dac67bb79adc361bf7,1724,589,1665589,1665589,false,true
33759183b33298b20795886ad4d271a5,14454,14454,190000,190000,true,true
337692c4d144d7503d96266131b42e01,1044064,1044064,544934,544934,true,true
3379a889aad9129ad6aff846d2c8f268,161,302,1736232,1736232,false,true
337bb6fd8c1bf11c45d2e9f25ea66ac5,1850,554,199759,199759,false,true
337ed381f26c41458723594335268845,1027,624,1537707,1537707,false,true
337fd918ec928709069f2bc750e98b17,323645,323645,2569,2569,true,true
3385a114ae32f03ce3ca72d1d473c050,618,618,1872851,1872851,true,true
338d73262c5c4c4ec95c4f13dcf782a5,1283,1283,53715,53715,true,true
338e1293b7d8c1d6ffd74e5dce6cb07e,591571,582339,14316,14316,false,true
338fd2ab1a29241113b8ea34877e491c,3480,353,1391253,1391253,false,true
339039217bdf991ade84847a5fdfdc2a,4703,4703,177996,177996,true,true
33a65d0f9219364412cde572ed066b19,2045,2045,43942,43942,true,true
33a872711f03d41e22a581b8af5e15ac,7498,3422,1655045,1655045,false,true
33aa2772a6231d4d8623fa6a2f091e6e,2656,2540,159,159,false,true
33aaf403753ef34f472274f6074720e5,1083,1083,2260403,2260403,true,true
33ab39d922ab76a2fee74be497356b40,2655,2747,1102689,1102689,false,true
33ac42cd6ffca9f3b76347134498a5ce,743,975,2308060,2308060,false,true
33af649c2355e39dd8aeb8c94aa43bcc,228067,228067,1062439,1062439,true,true
33b3d4dba94253b2b312be947bb6c9e5,2365,96,1446298,1446298,false,true
33b3e37f936304bb40b97de2f53ff188,9049,135906,11076,1452001,false,false
33b9904428487e835c169d527984a88d,5065,2072,964053,670987,false,false
33bc0e74a86e4a6079c2785dde336ae2,40030,22260,965951,965951,false,true
33c05c7d29eb39bdc2db08ecc87199f9,1723,1723,1706,1706,true,true
33c071a0bcc7fe9ae14a42600dd25fe4,103,103,2028525,2028525,true,true
33c0b8553ef15c3d16ec8d35d52f7d6f,2813,65159,331747,331747,false,true
33cbf66a963a7f117a42d6c21a891dcc,%2Fsignin,55784,80433,1544,false,false
33cdd7dcda3fe60edbc80c4d699f3d74,444197,444197,532,532,true,true
33cde20444cfe3d5cbe2326c1babbf51,395,443,1752064,1752064,false,true
33d6c99e5b65a11a794297d6226ee8c3,20969,20713,1657,1657,false,true
33d9cc5d5b3c5c7a5cd28fde3f20de6d,7707,7707,1440181,1440181,true,true
33db60663a45346161dc19be50c594bd,4071,2097,768449,768449,false,true
33dd69726cbcdbedb283202ac95784b1,0,117149,2233,2233,false,true
33ded76973eba941c8feebc84331389c,56715,56715,675059,675059,true,true
33e340bad4f8f386b24fd7b80a4a9da8,6543,"",1619358,1619358,false,true
33e4db48ba3f8fef6a2ca44e89e929e6,1039,1039,509,509,true,true
33e552055253d474cc29bd488db84a20,283205,325978,1081,1081,false,true
33e8a8755717d00cd0723e9187f92e78,"","",1619358,1619358,false,true
33eba8006720edba9e4d586d65ea7653,33840,1461,729761,678343,false,false
33ee51f527edd71d19096c749a687955,2610,2610,630418,630418,true,true
33f05a194134b668afb796461bd79981,267,3,1736232,1736232,false,true
33f1b65177ea9c7763474c95c93cbc92,97484,97484,146012,146012,true,true
33f78cd44cc5c7117482c88631b40394,56012,96,1429460,1429460,false,true
3401a57c1335752d640f33754338e97c,43670,43670,1710458,1710458,true,true
3401c5d35dc8b70dfd2a05bc20fcbf0a,4026,1918,739,739,false,true
34047eea37413422b7c417ffa1d16acc,12424,12424,13367,13367,true,true
340622153826403ca0dd5cd644398e02,3570,4333,1358984,1358984,false,true
3406a21f882672ccd9164f4c80929667,"",19880,381,381,false,true
340e4d7b3b9ec95f67e5e7705e05ea11,898,898,1769698,1769698,true,true
340ee5884353a388d0da6a7db2b005aa,1990,35992,2860,2860,false,true
3412e00416a993b1d8da57bc7c0bd56e,9705,9705,1123773,1123773,true,true
3415c30a150f16526c7c8f0fd4f1aa32,4008,4008,12114,12114,true,true
34160276bec6bf49da100b3162396b55,111537,445509,174,174,false,true
341617f7e39d490853c72e322e9345d8,304,4902,2028880,2028880,false,true
341b02b319185ce31dc3471bc827550e,51232,51240,1138138,1138138,false,true
342039a5db29a849446eb20532184d6f,1969,1969,303,303,true,true
342138a1e414972892af628730cc8a52,8149,10287,280741,280741,false,true
342940bb90d21dffa5d6f745bbca7fc8,41134,41109,"",10124,false,false
3429ad772953c08ede4e5cb3028779b6,453,453,600872,600872,true,true
342ab6efe330fa13b5ce3cce166842d5,10209,10209,1063533,1063533,true,true
342b4a3a5cc2469e1063ef26b6a81315,275,687,1736232,1736232,false,true
342b6e53c5639a0bf7839304fabe695b,71848,72000,997342,997342,false,true
343460e7213570d10e6685ee58cf7031,"",87210,276141,276141,false,true
34350f648456d92390a11112e2f9508a,90,90,1404242,1404242,true,true
3435168142ef885ebedb5e543e286d8b,59940,55787,7107,7107,false,true
343762c568300bb6683e3886970a7606,"",273606,691085,691085,false,true
343b278b437fd9a45e281f474239fc65,3755,6937,1615573,1615573,false,true
343e4b0c45f6aff53e1dc8923135ab5b,2,-1,1695622,2061,false,false
343ef40949179cc4f613451624324835,4789,4789,458381,458381,true,true
3445ec4b983f25f6d6125ec985d98f57,31584,31584,410,410,true,true
344926fdfdbf9bc9a58edaf6b1c31371,6063,3551,1203,1203,false,true
3449adfc4b9fddc917b7974635b5495e,2188,2188,1026134,1026134,true,true
344b362f6702e9eae7ffdc135c90f2ca,3601,3601,18733,18733,true,true
344b50edc59f5d5abac521fe6766abc1,3127,118666,194308,194308,false,true
344c05999b137dc76af3da6f63569292,2594,239966,74,74,false,true
344c5e15e6fb105933795120772918af,190995,190995,6276,6276,true,true
3450fc83462b85e10d52988d2e30e849,1461,10421,1163770,1163770,false,true
345a3cf6373a830533321a3784fec705,2070,5176,30404,30404,false,true
345e3de1723f87ea9ae9602e88bb17a2,122458,21098,44810,44810,false,true
3460e8d6f1937f6ad7144e5509433326,1400,10032,2583,2583,false,true
346a799aced6be5f6d41eb06d0c8db8b,2793,2793,11862,11862,true,true
346dfaceacaefcf875575c17a6561bf0,81480,82701,2294765,2294765,false,true
3472d649fd26bfd6dbfcc3d5f4dbce1c,2613,5747,"",130547,false,false
34735455c90e64e5fa672da5ec474dc9,35783,10047,187071,187071,false,true
34762cc687309852b8ed8b8ba96d5c17,166,166,2400871,2400871,true,true
3477274a8ceb00a9c2b684549c78fe7d,2226,2226,1884754,1884754,true,true
347aeb0f01b680f88ac24ff718a2ed31,108212,108212,846,846,true,true
347c99b4bee3fe4d8c7878443e26185b,297306,297306,443300,443300,true,true
3481906b2a299d34830d08de567dbec6,1998,1998,569329,569329,true,true
3482ce2e593ae4b4d559ca57d5eba643,1533,3801,1318,175043,false,false
3485089ecd21c25d6b995134dad78f6b,160,160,1809745,1809745,true,true
348da9b9cd4d5564e7ab572a232bac64,2066,2066,9144,9144,true,true
348fdfdf042cb431ee405ebe7ff52797,83586,102568,2294461,2294461,false,true
349765c1504084ed3639014118f5feb7,2178,132048,569248,528,false,false
3497cbccf5c3212dc0fe01cbf13cf1d0,2,177,1612901,1612901,false,true
3497f87fa1f1dd7a832ac28380b98282,11777,2088,710900,710900,false,true
3498ad6010358605c106f51f771bd814,9015,205083,1710458,1710458,false,true
349a9082d1fa2fd4f0c2523993099f1e,1128,7037,2011605,2011605,false,true
349b736dbb00b3f2e0cfe594c91f97b3,793,793,1558720,1558720,true,true
349c962f67f235788e5306a69d3086bf,215,202,2335454,2335454,false,true
34a52d400c664f2e35401ad55b929fb2,14596,14596,2185550,2185550,true,true
34a6b13e2444284585bae27b5a860fc4,4776,5139,410236,410236,false,true
34b141da2c4f1a44083404c062014bc6,104,2333,2009968,2009968,false,true
34b2c321a31b1ac05747ffbe31163b51,2136,2068,513453,513453,false,true
34b90546e3a76d7ee373568c8f00a578,13357,13357,491937,491937,true,true
34b9211880672add3dacebf098ef4f9c,411,411,1290575,1290575,true,true
34bc2e6ced55942306efe4a6d15dd257,15713,5031,2025468,2025468,false,true
34bf2de23a4b727f8e35c9abdecb613b,81146,81146,922669,922669,true,true
34c451f2705564f860d8147da758135e,579864,600469,3035,3035,false,true
34c5e2f942bd552b0036fce87e731d65,101,101,1414508,1414508,true,true
34c7703646391bb510a4ef1dea7ace34,122219,122219,3510,3510,true,true
34cc5bacab8357e9a1c61481756a69cc,10781,11322,1163770,1163770,false,true
34cccaf3dc0f1b8014c3f7184bd1d829,5023,4606,102065,102065,false,true
34ce793fad8d2bbf2cc50ae77d480b0c,2830,2830,599420,599420,true,true
34d223d197cd399061decb4ac0a70e0d,9352,9352,789592,789592,true,true
34d3339576c3eb89c473281ca448b00c,546679,43628,1544,559,false,false
34d49bf66448957d30759eebffe85be0,494168,494168,374,374,true,true
34d8f8b877f07a943f5f285d601a1c46,2300,2300,22486,22486,true,true
34de9ef26ac6149d899a850b464cbe3e,364,372,1998804,1998804,false,true
34e23005e0bf666813ed53c5d222780c,42302,724,1199873,1199873,false,true
34e453bedadf4d5e5d3ee8e5363f4dc5,3610,2210,15605,15605,false,true
34ecccab1f1fae155afb1c92823b6e05,30294,2060,338386,338386,false,true
34ed66aa7891a8f8c9e10aaf31f1b443,"",301,2255986,2355111,false,false
34effda5497024d217cccb645793b77f,12133,12133,767915,767915,true,true
34f0b3f90664e7693250648d727f0e32,1529,1529,1318,1318,true,true
34f66630ed1b9d38c7ce4f21dd07c164,5530,5530,374,374,true,true
34fa7470b7604ec7dd3724dced01eb2c,2342,2342,672497,672497,true,true
34fcbdda5e26b3f1c2bcba5743a488d5,9605,17482,2293523,2293523,false,true
34fe52af270397cf09ef38a4ebc9a76b,2429,1834,2154,2154,false,true
34ff365c7677120a81a35f9160ac24e7,2632,2632,102065,102065,true,true
35058125ae14537363ec144717eda75b,85,85,1736232,1736232,true,true
350ae2b37ef11db8dcf1a11494e52049,51825,212096,3124,3124,false,true
350e9d932bf8b9ccc6e17aca007d96a2,2405,4285,14448,14448,false,true
35134c0bc04f71e4ceb59a46e4dace6e,16546,16546,14161,14161,true,true
351384e47ee3c3db5b7be6ed3d188bcd,160421,36767,374,20780,false,false
3519fb897a43b319d4cc79653ae89a5b,1781,2526,2866,2866,false,true
351ef049460d81a222815fad3e2f515c,1052,1052,3078,3078,true,true
351f68f14c5e90f8a1e2687086b0e48b,2287,2787,245424,245424,false,true
35213abc1644313a86f3b413fd09f566,3896,3896,599420,599420,true,true
352277f0f0b1690df08b0a4a5c2f8de7,71978,2066,3626,3626,false,true
3522dc719c01c938cbeec4b28f08b839,118866,118869,250551,250551,false,true
352362b1b78f5869d2badb760ea9ae23,"",2075,528648,528648,false,true
35258e61a4481ed39272ce60fd4f8751,844,260,1557220,1557220,false,true
